"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WV20","WV20_ATTRIBUTES"
"USW00003145","1995-06-29","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  422",",,X","  283",",,X","   30",",,X",,," 1759",",,X",,,,,"  280",",,X",,,,,"  108",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1995-06-30","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  422",",,X","  250",",,X","   39",",,X",,," 1405",",,X",,,,,"  290",",,X",,,,,"  134",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1995-07-01","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  422",",,X","  289",",,X","   34",",,X",,," 1556",",,X",,,,,"  260",",,X",,,,,"   93",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1995-07-02","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  411",",,X","  233",",,X","   42",",,X",,," 2325",",,X",,,,,"  290",",,X",,,,,"  129",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1995-07-03","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  400",",,X","  228",",,X","   56",",,X",,," 1804",",,X",,,,,"  270",",,X",,,,,"  123",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1995-07-04","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  406",",,X","  217",",,X","   31",",,X",,," 1650",",,X",,,,,"  220",",,X",,,,,"   77",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1995-07-05","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  411",",,X","  250",",,X","   36",",,X",,," 1714",",,X",,,,,"  170",",,X",,,,,"   93",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1995-07-06","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  428",",,X","  250",",,X","   35",",,X",,," 1456",",,X",,,,,"  160",",,X",,,,,"   98",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1995-07-07","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  433",",,X","  261",",,X","   21",",,X",,," 1531",",,X",,,,,"  220",",,X",,,,,"   67",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1995-07-08","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  422",",,X","  283",",,X","   46",",,X",,," 0742",",,X",,,,,"  150",",,X",,,,,"  129",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1995-07-09","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  433",",,X","  272",",,X","   33",",,X",,," 0315",",,X",,,,,"  160",",,X",,,,,"   77",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1995-07-10","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  394",",,X","  300",",,X","   32",",,X",,," 0527",",,X",,,,,"  160",",,X",,,,,"  103",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1995-07-11","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0","T,,X","    0",",,X","    0",",,X","  372",",,X","  278",",,X","   41",",,X",,," 0804",",,X",,,,,"  180",",,X",,,,,"  123",",,X",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,
"USW00003145","1995-07-12","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  406",",,X","  278",",,X","   47",",,X",,," 0802",",,X",,,,,"  160",",,X",,,,,"  129",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1995-07-13","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  411",",,X","  283",",,X","   27",",,X",,," 1316",",,X",,,,,"  150",",,X",,,,,"   67",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1995-07-14","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  428",",,X","  278",",,X","   26",",,X",,," 1638",",,X",,,,,"  260",",,X",,,,,"   77",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1995-07-15","32.65","-114.61667","64.9","YUMA MCAS, AZ US","   64",",,X","    0",",,X","    0",",,X","  361",",,X","  267",",,X","   56",",,X",,," 0809",",,X",,,,,"  160",",,X",,,,,"  118",",,X",,,,,"    1",",,X",,,,,,,,,,,,,,,"    1",",,X",,
"USW00003145","1995-07-16","32.65","-114.61667","64.9","YUMA MCAS, AZ US","   20",",,X","    0",",,X","    0",",,X","  372",",,X","  239",",,X","   27",",,X",,," 0238",",,X",,,,,"  180",",,X",,,,,"   77",",,X",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,
"USW00003145","1995-07-17","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  417",",,X","  267",",,X","   21",",,X",,," 2346",",,X",,,,,"  160",",,X",,,,,"   82",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1995-07-18","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  411",",,X","  256",",,X","   41",",,X",,," 1913",",,X",,,,,"  240",",,X",,,,,"   98",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1995-07-19","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  411",",,X","  278",",,X","   46",",,X",,," 0403",",,X",,,,,"  240",",,X",,,,,"   98",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1995-07-20","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  417",",,X","  261",",,X","   40",",,X",,," 2021",",,X",,,,,"  310",",,X",,,,,"   98",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1995-07-21","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  417",",,X","  289",",,X","   43",",,X",,," 0739",",,X",,,,,"  280",",,X",,,,,"   93",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1995-07-22","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  406",",,X","  211",",,X","   28",",,X",,," 1439",",,X",,,,,"  220",",,X",,,,,"   93",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1995-07-23","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  417",",,X","  244",",,X","   19",",,X",,," 1321",",,X",,,,,"  200",",,X",,,,,"   67",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1995-07-24","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  428",",,X","  250",",,X","   26",",,X",,," 1927",",,X",,,,,"  250",",,X",,,,,"   67",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1995-07-25","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  450",",,X","  272",",,X","   26",",,X",,," 1936",",,X",,,,,"  240",",,X",,,,,"   77",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1995-07-26","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  472",",,X","  300",",,X","   24",",,X",,," 1931",",,X",,,,,"  250",",,X",,,,,"   62",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1995-07-27","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  456",",,X","  289",",,X","   38",",,X",,," 1640",",,X",,,,,"  260",",,X",,,,,"   77",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1995-07-28","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  511",",,X","  278",",,X","   39",",,X",,," 2108",",,X",,,,,"  140",",,X",,,,,"  159",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1995-07-29","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  433",",,X","  328",",,X","   47",",,X",,," 1008",",,X",,,,,"  180",",,X",,,,,"  113",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1995-07-30","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  456",",,X","  300",",,X","   46",",,X",,," 1202",",,X",,,,,"  180",",,X",,,,,"   93",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1995-07-31","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  450",",,X","  311",",,X","   27",",,X",,," 1200",",,X",,,,,"  180",",,X",,,,,"   77",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1995-08-01","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  461",",,X","  306",",,X","   29",",,X",,," 1857",",,X",,,,,"  250",",,X",,,,,"  103",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1995-08-02","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  456",",,X","  300",",,X","   50",",,X",,," 0256",",,X",,,,,"  150",",,X",,,,,"  129",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1995-08-03","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  456",",,X","  300",",,X","   43",",,X",,," 2256",",,X",,,,,"  280",",,X",,,,,"   87",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1995-08-04","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  461",",,X","  306",",,X","   25",",,X",,," 1829",",,X",,,,,"  230",",,X",,,,,"  103",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1995-08-05","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  456",",,X","  289",",,X","   33",",,X",,," 1801",",,X",,,,,"  260",",,X",,,,,"   72",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1995-08-06","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0","T,,X","    0",",,X","    0",",,X","  456",",,X","  306",",,X","   28",",,X",,," 0718",",,X",,,,,"  160",",,X",,,,,"  118",",,X",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,
"USW00003145","1995-08-07","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  433",",,X","  306",",,X","   52",",,X",,," 0141",",,X",,,,,"  160",",,X",,,,,"  139",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1995-08-08","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  444",",,X","  306",",,X","   34",",,X",,," 1509",",,X",,,,,"  250",",,X",,,,,"   77",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1995-08-09","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  450",",,X","  328",",,X","   45",",,X",,," 1814",",,X",,,,,"  210",",,X",,,,,"   98",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1995-08-10","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  439",",,X","  322",",,X","   55",",,X",,," 1156",",,X",,,,,"  170",",,X",,,,,"  123",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1995-08-11","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  400",",,X","  306",",,X","   71",",,X",,," 1229",",,X",,,,,"  160",",,X",,,,,"  123",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1995-08-12","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  400",",,X","  300",",,X","   49",",,X",,," 0837",",,X",,,,,"  160",",,X",,,,,"  103",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1995-08-13","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  433",",,X","  306",",,X","   24",",,X",,," 1506",",,X",,,,,"  270",",,X",,,,,"   72",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1995-08-14","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  400",",,X","  306",",,X","   72",",,X",,," 2024",",,X",,,,,"  160",",,X",,,,,"  164",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1995-08-15","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  383",",,X","  283",",,X","   56",",,X",,," 0456",",,X",,,,,"  160",",,X",,,,,"  113",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1995-08-16","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  394",",,X","  283",",,X","   59",",,X",,," 1319",",,X",,,,,"  170",",,X",,,,,"  103",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1995-08-17","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  411",",,X","  278",",,X","   35",",,X",,," 0014",",,X",,,,,"  160",",,X",,,,,"   87",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1995-08-18","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  417",",,X","  267",",,X","   29",",,X",,," 1703",",,X",,,,,"  290",",,X",,,,,"   72",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1995-08-19","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0","T,,X","    0",",,X","    0",",,X","  367",",,X","  289",",,X","   38",",,X",,," 1816",",,X",,,,,"  230",",,X",,,,,"   93",",,X",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,
"USW00003145","1995-08-20","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0","T,,X","    0",",,X","    0",",,X","  378",",,X","  289",",,X","   32",",,X",,," 1419",",,X",,,,,"  260",",,X",,,,,"  129",",,X",,,,,"    1",",,X",,,,,,,,,,,,,,,"    1",",,X",,
"USW00003145","1995-08-21","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  389",",,X","  283",",,X","   31",",,X",,," 0827",",,X",,,,,"   90",",,X",,,,,"   72",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1995-08-22","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  433",",,X","  300",",,X","   23",",,X",,," 1711",",,X",,,,,"  260",",,X",,,,,"   87",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1995-08-23","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  444",",,X","  306",",,X","   28",",,X",,," 1603",",,X",,,,,"  270",",,X",,,,,"  129",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1995-08-24","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  406",",,X","  294",",,X","   37",",,X",,," 1718",",,X",,,,,"  210",",,X",,,,,"  134",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1995-08-25","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  411",",,X","  283",",,X","   34",",,X",,," 1519",",,X",,,,,"  250",",,X",,,,,"   82",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1995-08-26","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  422",",,X","  289",",,X","   27",",,X",,," 1743",",,X",,,,,"  220",",,X",,,,,"   82",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1995-08-27","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  428",",,X","  317",",,X","   25",",,X",,," 1535",",,X",,,,,"  290",",,X",,,,,"   62",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1995-08-28","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  444",",,X","  278",",,X","   21",",,X",,," 0010",",,X",,,,,"  310",",,X",,,,,"   67",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1995-08-29","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  444",",,X","  300",",,X","   33",",,X",,," 0932",",,X",,,,,"  160",",,X",,,,,"   93",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1995-08-30","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  411",",,X","  300",",,X","   43",",,X",,," 0005",",,X",,,,,"  160",",,X",,,,,"   77",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1995-08-31","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  444",",,X","  294",",,X","   29",",,X",,," 1800",",,X",,,,,"  250",",,X",,,,,"  129",",,X",,,,,,,,,"    1",",,X",,,,,,,,,,,,,,
"USW00003145","1995-09-01","32.65","-114.61667","64.9","YUMA MCAS, AZ US","   20",",,X","    0",",,X","    0",",,X","  439",",,X","  311",",,X","   34",",,X",,," 0517",",,X",,,,,"  150",",,X",,,,,"  103",",,X",,,,,"    1",",,X",,,,,,,,,,,,,,,"    1",",,X",,
"USW00003145","1995-09-02","32.65","-114.61667","64.9","YUMA MCAS, AZ US","   25",",,X","    0",",,X","    0",",,X","  439",",,X","  294",",,X","   34",",,X",,," 1912",",,X",,,,,"  190",",,X",,,,,"   87",",,X",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,
"USW00003145","1995-09-03","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  422",",,X","  300",",,X","   38",",,X",,," 1824",",,X",,,,,"  230",",,X",,,,,"  139",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1995-09-04","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  422",",,X","  300",",,X","   37",",,X",,," 1141",",,X",,,,,"  180",",,X",,,,,"   93",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1995-09-05","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  394",",,X","  306",",,X","   73",",,X",,," 0720",",,X",,,,,"  150",",,X",,,,,"  154",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1995-09-06","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0","T,,X","    0",",,X","    0",",,X","  400",",,X","  283",",,X","   31",",,X",,," 1511",",,X",,,,,"  250",",,X",,,,,"   77",",,X",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,
"USW00003145","1995-09-07","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  400",",,X","  289",",,X","   34",",,X",,," 0133",",,X",,,,,"   80",",,X",,,,,"  113",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1995-09-08","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  411",",,X","  289",",,X","   37",",,X",,," 1230",",,X",,,,,"  270",",,X",,,,,"  123",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1995-09-09","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  394",",,X","  272",",,X","   30",",,X",,," 2059",",,X",,,,,"  220",",,X",,,,,"   82",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1995-09-10","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  406",",,X","  261",",,X","   19",",,X",,," 1635",",,X",,,,,"  260",",,X",,,,,"   77",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1995-09-11","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  417",",,X","  261",",,X","   16",",,X",,," 1540",",,X",,,,,"  260",",,X",,,,,"   77",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1995-09-12","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  439",",,X","  256",",,X","   21",",,X",,," 1455",",,X",,,,,"  290",",,X",,,,,"   67",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1995-09-13","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  439",",,X","  261",",,X","   22",",,X",,," 1113",",,X",,,,,"   20",",,X",,,,,"   72",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1995-09-14","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  406",",,X","  283",",,X","   38",",,X",,," 0332",",,X",,,,,"  150",",,X",,,,,"  129",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1995-09-15","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  411",",,X","  289",",,X","   38",",,X",,," 2315",",,X",,,,,"  160",",,X",,,,,"   98",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1995-09-16","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  383",",,X","  283",",,X","   59",",,X",,," 0456",",,X",,,,,"  130",",,X",,,,,"   93",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1995-09-17","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  389",",,X","  267",",,X","   31",",,X",,," 1802",",,X",,,,,"  160",",,X",,,,,"   62",",,X",,,,,"    1",",,X",,,,,,,,,,,,,,,,,,
"USW00003145","1995-09-18","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  394",",,X","  261",",,X","   21",",,X",,," 2139",",,X",,,,,"  180",",,X",,,,,"   51",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1995-09-19","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  400",",,X","  272",",,X","   29",",,X",,," 1738",",,X",,,,,"  200",",,X",,,,,"  103",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1995-09-20","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  406",",,X","  272",",,X","   29",",,X",,," 1630",",,X",,,,,"  250",",,X",,,,,"   67",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1995-09-21","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  400",",,X","  250",",,X","   21",",,X",,," 1547",",,X",,,,,"  210",",,X",,,,,"   46",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1995-09-22","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  394",",,X","  256",",,X","   19",",,X",,," 2038",",,X",,,,,"  210",",,X",,,,,"   67",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1995-09-23","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  400",",,X","  244",",,X","   41",",,X",,," 1410",",,X",,,,,"  270",",,X",,,,,"   93",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1995-09-24","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  400",",,X","  244",",,X","   34",",,X",,," 1509",",,X",,,,,"  270",",,X",,,,,"  144",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1995-09-25","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  389",",,X","  239",",,X","   32",",,X",,," 1505",",,X",,,,,"  200",",,X",,,,,"   77",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1995-09-26","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  394",",,X","  250",",,X","   34",",,X",,," 1859",",,X",,,,,"  170",",,X",,,,,"   98",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1995-09-27","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  372",",,X","  272",",,X","   49",",,X",,," 1409",",,X",,,,,"  170",",,X",,,,,"  118",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1995-09-28","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  350",",,X","  239",",,X","   39",",,X",,," 2137",",,X",,,,,"  290",",,X",,,,,"  108",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1995-09-29","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  333",",,X","  200",",,X","   37",",,X",,," 0936",",,X",,,,,"  310",",,X",,,,,"   93",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1995-09-30","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  344",",,X","  206",",,X","   34",",,X",,," 0936",",,X",,,,,"  310",",,X",,,,,"   93",",,X",,,,,,,,,,,,,,,,,,,,,,,,
